chaps_id,birthdate,sireid,cowid,registration,elecid,regname,sex,breed,birthwt,calvingease,state
4898,4/5/2010,U8502,L1210,,982000128138570,,3,SHHHAN,96,1,
4899,4/5/2010,U8507,K0353,,949000000249364,,2,SHANHH,86,1,
4900,4/5/2010,U8506,M2092,,982000128138767,,3,SHAN,87,1,
4901,4/5/2010,U8503,P4076,,949000000015336,,2,SHANHH,102,1,
4902,4/5/2010,UNKNAR,S6091,,982000128138565,,3,ARANHHAN,98,1,
4903,4/6/2010,U8505,M2080,,949000000200053,,2,SHHHAN,110,1,
4904,4/6/2010,UNKN,P4006,,982000128138874,,3,ANHH,105,1,
4905,4/7/2010,U8507,P4153,,949000000008702,,2,SHANHH,78,1,
20461,4/7/2010,UNKNAR,S6197,,982000128138695,,1,ARLOANHH,75,1,
4906,4/7/2010,UNKNAR,S6021,,999000000013168,,2,ARANHHAN,82,1,
4907,4/7/2010,UNKN,M2108,,982000128138600,,3,ANHH,85,1,
4908,4/7/2010,UNKN,M2108,,999000000013170,,2,ANHH,90,1,
4909,4/7/2010,U8507,K0152,,982000128139021,,3,SHAR,95,1,
20462,4/8/2010,UNKNAR,U8032,,999000000013172,,2,ARLOLOAN,62,1,
4910,4/8/2010,UNKNAR,S6065,,999000000013173,,2,ARAN,88,1,
4911,4/8/2010,UNKN,K0042,,982000128138696,,3,AR,82,1,
4912,4/8/2010,UNKNAR,S6071,,999000000013175,,2,ARAN,84,1,
4913,4/8/2010,V529,R5257,,999000000013176,,2,ARANAR,84,1,
4914,4/8/2010,UNKNAR,S6131,,982000128138574,,3,ARARANHH,126,1,
4915,4/8/2010,UNKNLO,L1165,,949000000072593,,3,LOANGVMX,98,1,
4916,4/8/2010,UNKNAR,L1124,,999000000013179,,2,ARAN,78,1,
4917,4/7/2010,UNKNLO,U8096,,999000000013180,,2,LOARHHHH,95,1,
4918,4/9/2010,UNKN,R5115,,999000000013181,,2,ANARMX,104,1,
4919,4/9/2010,UNKN,K0309,,999000000013182,,2,AN,96,1,
4920,4/9/2010,UNKNAR,S6136,,982000128138823,,3,ARARAN,80,1,
4921,4/9/2010,U8506,L1175,,949000000007038,,2,SHANANMX,80,1,
4922,4/9/2010,U8506,H8032,,949000000008080,,2,SHAN,66,1,
4923,4/10/2010,UNKNAR,T7092,,982000128138573,,3,ARARANAN,106,1,
4924,4/10/2010,UNKNAR,T7222,,999000000013187,,2,ARARANHH,76,1,
20463,4/10/2010,UNKNLO,S6185,,982000128138567,,3,LOLOANAN,68,1,
4925,4/10/2010,U8503,R5013,,982000128138553,,3,SHARAN,126,1,
4926,4/10/2010,UNKN,R5096,,982000128138686,,3,ANHPAN,106,1,
4927,4/10/2010,UNKNAR,S6006,,999000000013191,,2,ARANANHH,76,1,
4928,4/11/2010,U8503,L1308,,982000128138580,,3,SHARAN,100,1,
4929,4/11/2010,UNKN,R5052,,982000128138561,,3,ANHHAN,126,1,
4930,4/11/2010,UNKN,R5015,,949000000039368,,2,ARAN,90,1,
20464,4/12/2010,UNKNAR,U8054,,982000128138656,,3,ARLOARAN,75,1,
20465,4/12/2010,UNKNAR,R5099,,999000000013196,,2,ARLOHH,80,1,
20466,4/13/2010,UNKNAR,S6135,,999000000013197,,2,ARLOANHH,80,1,
4931,4/13/2010,U8504,H8203,,999000000013198,,2,SHAR,100,1,
4932,4/13/2010,U8504,M2099,,999000000013199,,2,SHAN,96,1,
4933,4/13/2010,UNKNAR,L1264,,949000000007322,,2,ARHHANHH,86,1,
4934,4/13/2010,UNKN,P4067,,982000128138536,,3,ANAR,108,1,
20467,4/14/2010,UNKNAR,P4191,,999000000013202,,2,ARLOHHAN,84,1,
4935,4/14/2010,UNKN,P4024,,999000000013203,,2,AN,105,1,
4936,4/14/2010,U8505,N3123,,982000128138758,,3,SHANANHH,114,1,
4937,4/15/2010,UNKNAR,T7190,,999000000013205,,2,ARARANHH,76,1,
4938,4/15/2010,U8507,R5010,,982000128138608,,3,SHARAN,90,1,
4939,4/15/2010,UNKN,P4002,,982000128138685,,3,ANANANHH,92,1,
4940,4/15/2010,UNKN,N3028,,999000000013208,,2,ANHHGVMX,78,1,
4941,4/15/2010,UNKNAR,K0315,,999000000013209,,2,ARAN,92,1,
4942,4/15/2010,UNKNAR,L1088,,949000000040922,,3,ARANHHSM,108,1,
4943,4/15/2010,UNKN,R5037,,999000000013211,,2,ANARAN,94,1,
4944,4/15/2010,UNKNAR,S6069,,982000128138859,,3,ARANHHAN,96,1,
4945,4/16/2010,UNKNAR,S6154,,982000128138575,,3,ARARANHH,92,1,
4946,4/16/2010,UNKNAR,R5134,,949000000024690,,2,ARHHAN,88,1,
4947,4/17/2010,UNKN,R5074,,982000128138538,,3,ANANANHH,85,1,
4948,4/17/2010,UNKNAR,S6129,,982000128138688,,3,ARANHHAN,115,1,
4949,4/17/2010,UNKNAR,S6107,,999000000013217,,2,ARARHH,110,1,
4950,4/17/2010,UNKN,P4042,,999000000013218,,2,AN,100,1,
4951,4/17/2010,UNKNAR,S6087,,999000000013219,,2,ARANANHH,85,1,
4952,4/18/2010,U8504,N3429,,949000000071897,,2,SHANHH,105,1,
4953,4/18/2010,U8503,K0025,,,,1,SHAR,100,1,
4954,4/18/2010,U8505,N3055,,982000128138559,,3,SHANANAN,112,1,
4955,4/18/2010,UNKN,G7120,,982000128138535,,3,AN,110,1,
4956,4/18/2010,UNKNAR,S6206,,982000128138725,,3,ARARHH,100,1,
4957,4/19/2010,UNKNAR,T7150,,999000000013225,,2,ARARANHH,78,1,
20468,4/19/2010,UNKNAR,S6230,,982000128138890,,3,ARLOAN,84,1,
4958,4/20/2010,U8506,R5110,,949000000007279,,3,SHHHAN,120,1,
4959,4/20/2010,U8505,M2183,,982000128138655,,3,SHAN,114,1,
4960,4/21/2010,UNKNAR,T7084,,982000128138766,,3,ARARAN,96,1,
4961,4/21/2010,UNKNAR,N3184,,949000000133679,,3,ARAN,122,1,
4962,4/21/2010,U8506,L1185,,949000000200487,,2,SHARAN,90,1,
4963,4/23/2010,U8502,P4010,,982000128138636,,3,SHANHHAN,124,1,
4964,4/24/2010,UNKN,K0318,,999000000013233,,2,AN,86,1,
4965,4/27/2010,UNKNAR,S6088,,982000128138715,,3,ARANANHH,78,1,
4966,4/27/2010,UNKN,K0319,,949000000199819,,3,ANHH,110,1,
4967,4/28/2010,UNKNAR,U8384,,999000000013236,,2,ARGV,50,1,
4968,4/28/2010,UNKNAR,U8384,,982000128139031,,3,ARGV,51,1,
4969,5/2/2010,UNKNAR,R5024,,949000000196524,,3,ARARARMX,88,1,
4970,5/2/2010,UNKN,P4011,,949000000197327,,3,AN,98,1,
20469,5/2/2010,V108,S6104,,999000000013240,,2,ARLOAN,72,1,
4971,5/3/2010,UNKN,K0303,,949000000015531,,3,AN,118,1,
4972,5/5/2010,UNKNAR,R5112,,949000000039701,,2,ARANANHH,80,1,
4973,5/5/2010,UNKN,M2162,,949000000129521,,2,AN,100,1,
4974,5/5/2010,U8507,L1139,,949000000009148,,3,SHANGVMX,89,1,
4975,5/2/2010,UNKN,L1156,,999000000013245,,2,ANANHH,107,1,
4976,5/6/2010,UNKNLO,U8214,,982000128138606,,3,LOARHHAN,92,1,
4977,5/6/2010,U8502,L1103,,949000000132756,,3,SHANANHH,118,1,
20470,5/8/2010,V108,S6266,,999000000013248,,2,ARLOANAN,92,1,
4978,5/10/2010,UNKN,P4013,,949000000008424,,2,ANANARHH,94,1,
4979,5/10/2010,UNKNLO,N3129,,949000000248915,,3,LOAN,72,1,
4980,5/14/2010,UNKN,P4130,,949000000006335,,3,ANHH,114,1,
4981,5/14/2010,UNKNAR,S6247,,949000000223115,,3,ARARAN,86,1,
4982,5/20/2010,UNKNLO,U8026,,982000128138632,,3,LOARANAR,70,1,
4983,5/21/2010,UNKNLO,P4038,,949000000008670,,3,LOANANHH,90,1,
4984,5/27/2010,UNKNAR,T7200,,982000128138703,,3,ARARAN,74,1,
4985,5/27/2010,UNKNLO,U8185,,,,2,LOARHHAN,64,1,
4986,6/4/2010,UNKNLO,P4081,,982000128138552,,3,LOANHHAN,72,1,
20471,1/30/2010,UNKNAR,U8236,,,,0,ARLOANAR,0,1,
20472,3/25/2010,UNKNAR,U8058,,,,3,ARARLOAN,60,4,
20473,4/3/2010,V108,P4099,,,,2,ARLOAN,80,1,
4987,4/4/2010,UNKN,L1399,,,,3,HHAN,105,1,
4988,5/18/2010,UNKN,P4088,,,,0,AN,0,1,
20474,5/18/2010,UNKN,U8256,,,,0,ARLOANHH,0,1,
20475,5/18/2010,UNKN,S6094,,,,0,LOANANGV,0,1,
4989,5/18/2010,UNKN,S6102,,,,0,ANHPAN,0,1,
20476,1/30/2010,UNKNAR,U8133,,,,0,ARLOLOHH,0,1,
4990,2/20/2010,UNKNAR,L1221,,,,0,ARHHARSM,35,1,
20477,3/14/2010,UNKNAR,U8226,,,,2,ARLOANAR,74,1,
4991,3/14/2010,U8504,H8012,,,,2,SHAN,78,1,
4992,3/20/2010,V529,S6046,,,,3,ARANHHAN,99,1,
20478,3/21/2010,UNKNAR,U8091,,,,2,ARLOLOAN,60,1,
4993,3/24/2010,UNKNAR,U8383,,,,3,ARGV,48,1,
4994,3/24/2010,U8503,R5104,,,,2,SHAN,84,1,
4995,2/26/2011,7AN278,W9270,,982000172933912,,3,ANGV,62,1,
4996,2/27/2011,59LO1,W9126,,982000172933780,,2,LOARAN,60,1,
20479,2/27/2011,29AR0205,W9187,,982000172933799,,2,ARARLOAN,58,1,
4997,2/28/2011,59LO1,W9201,,,,3,LOARARAN,78,1,
20480,2/28/2011,29AR0205,W9224,,982000172933768,,3,ARARLOAN,94,3,
4998,2/28/2011,7AN278,W9273,,982000172933924,,3,ANGV,68,1,
4999,2/28/2011,7AN278,W9265,,982000172933916,,2,ANGV,74,1,
5000,2/28/2011,59LO1,W9185,,982000172933803,,2,LOARANHH,60,1,
20481,3/1/2011,29AR0205,W9053,,982000172933725,,2,ARARLOAN,62,1,
5001,3/1/2011,59LO1,W9067,,982000172933778,,3,LOANAR,61,1,
5002,3/1/2011,59LO1,W9004,,982000172933804,,3,LOANHHAN,72,1,
5003,3/1/2011,59LO1,W9071,,,,3,LOARANHH,80,1,
20482,3/2/2011,29AR0205,W9123,,982000172933760,,3,ARANLOAN,62,1,
20483,3/2/2011,UNKNAR,S6124,,982000172933733,,3,ARLOANAN,81,1,
20484,3/3/2011,29AR0205,W9215,,982000172933732,,2,ARARLOLO,80,1,
5004,3/3/2011,7AN278,W9272,,982000172933908,,3,ANGV,78,1,
20485,3/3/2011,29AR0205,W9216,,982000172933757,,3,ARARANAN,68,5,
20486,3/4/2011,29AR0205,W9122,,982000172933808,,2,ARANARHP,62,1,
5005,3/4/2011,59LO1,W9234,,982000172933797,,2,LOARHHAR,64,1,
5006,3/4/2011,59LO1,W9012,,982000172933781,,2,LOANHH,68,1,
5007,3/4/2011,59LO1,W9056,,982000172933801,,3,LOARARHH,72,1,
5008,3/4/2011,59LO1,W9190,,982000172933792,,2,LOARANAR,60,1,
20487,3/4/2011,29AR0205,W9069,,982000172933750,,2,ARARLOAN,72,1,
5009,3/4/2011,7AN278,W9271,,982000172933921,,3,ANGV,80,1,
5010,3/5/2011,7AN278,W9262,,982000172933914,,3,ANGV,80,1,
20488,3/5/2011,UNKNAR,U8042,,982000172933727,,3,ARLOARHH,82,1,
5011,3/5/2011,59LO1,W9095,,982000172933786,,2,LOANAR,60,1,
20489,3/5/2011,29AR0205,W9109,,982000172933763,,2,ARARLOAN,80,1,
20490,3/5/2011,UNKNAR,U8039,,982000172933739,,2,ARLOARAN,62,1,
20491,3/5/2011,UNKNAR,S6072,,982000172933731,,2,ARLOHHAR,48,1,
20492,3/6/2011,W12,U8081,,982000172933743,,2,ARLOANHH,70,1,
20493,3/7/2011,29AR0205,W9188,,982000172933758,,3,ARARLOAN,68,1,
5012,3/6/2011,7AN278,W9261,,982000172933907,,2,ANGV,80,1,
5013,3/7/2011,7AN278,W9276,,982000172933922,,3,ANGV,72,1,
5014,3/7/2011,59LO1,W9155,,982000172933779,,3,LOARANHH,68,1,
20494,3/8/2011,29AR0205,W9070,,982000172933721,,3,ARANARHH,80,1,
5015,3/8/2011,V131,N3089,,982000172933775,,3,ARANANAN,70,1,
20495,3/8/2011,UNKNAR,U8200,,982000172933754,,2,ARARLOAN,54,1,
20496,3/8/2011,750S,S6104,,982000172933715,,2,LOLOAN,68,1,
20497,3/10/2011,750S,U8256,,982000172933770,,2,LOARLOAN,60,1,
5016,3/10/2011,UNKNAR,W9277,,982000172933927,,2,ARGV,86,1,
20498,3/10/2011,750S,U8091,,982000172933765,,2,LOLOLOAN,68,1,
5017,3/10/2011,59LO1,W9023,,982000172933783,,3,LOANHHAN,68,1,
20499,3/11/2011,W12,N3087,,982000172933773,,3,ARAN,78,1,
20500,3/11/2011,UNKNAR,U8242,,982000172933761,,2,ARARLOAN,60,1,
20501,3/11/2011,UNKNAR,U8001,,982000172933730,,2,ARLOLOAN,58,1,
20502,3/11/2011,UNKNAR,U8105,,982000172933737,,2,ARLOAN,70,1,
20503,3/11/2011,UNKNAR,S6183,,982000172933748,,3,ARLOANHH,80,1,
20504,3/12/2011,UNKNAR,U8020,,982000172933796,,2,ARARLOAN,62,1,
5018,3/12/2011,UNKNAR,N3272,,982000172933736,,2,ARARHPAN,72,1,
5019,3/12/2011,7AN243,P4010,,982000172933868,,3,ANANHHAN,76,1,
20505,3/13/2011,UNKNAR,S6093,,982000172933719,,2,ARLOLOHH,64,1,
20506,3/13/2011,UNKNAR,S6040,,982000172933777,,3,ARLOANHH,68,1,
5020,3/14/2011,UNKNLO,W9149,,982000172933788,,2,LOARANHH,54,1,
20507,3/14/2011,UNKNLO,W9217,,982000172933753,,2,LOARLOAN,52,1,
20508,3/14/2011,UNKNAR,S6164,,982000172933740,,3,ARLOANHH,70,1,
20509,3/14/2011,750S,S6094,,982000172933771,,3,LOLOANAN,80,1,
20510,3/14/2011,UNKNAR,S6096,,982000172933751,,2,ARLOLOAN,70,1,
20511,3/14/2011,UNKNAR,N3099,,982000172933722,,3,ARHHARHH,60,1,
20512,3/15/2011,UNKNLO,W9251,,982000172933807,,2,LOARLOAN,56,1,
20513,3/16/2011,750S,U8133,,982000172933717,,3,LOLOLOHH,70,1,
20514,3/16/2011,UNKNAR,R5281,,982000172933746,,2,ARLOHHHH,62,1,
20515,3/16/2011,UNKNAR,U8044,,982000172933720,,2,ARARLOAN,62,1,
20516,3/16/2011,UNKNAR,S6185,,,,2,ARLOANAN,61,1,
5021,3/16/2011,7AN243,R5049,,982000172933847,,2,ANANARAN,71,1,
5022,3/15/2011,T7131,S6102,,982000172933853,,2,LOHHARHH,74,1,
20517,3/17/2011,UNKNAR,P4132,,982000172933776,,2,ARLOANAR,60,1,
20518,3/17/2011,UNKNAR,S6250,,982000172933767,,3,ARLOANHH,68,1,
20519,3/17/2011,UNKNAR,U8116,,982000172933735,,3,ARLOANHH,76,1,
20520,3/17/2011,W12,S6242,,982000172933766,,2,ARLOANAN,70,1,
20521,3/17/2011,V131,U8190,,982000172933798,,3,ARLOHHAR,68,1,
20522,3/17/2011,UNKNAR,S6230,,982000172933729,,2,ARLOAN,74,1,
5023,3/17/2011,UNKNLO,W9250,,982000172933806,,2,LOARANHH,52,1,
5024,3/18/2011,UNKNAR,W9266,,982000172933929,,3,ARGV,100,1,
20523,3/18/2011,V131,S6115,,982000172933716,,3,ARLOAN,66,1,
20524,3/18/2011,M398,P4108,,982000172933728,,1,LOLOANHH,59,1,
20525,3/18/2011,750S,U8058,,982000172933724,,3,LOARLOAN,60,1,
5025,3/18/2011,7AN241,S6103,,982000172933892,,2,ANARHH,70,1,
5026,3/18/2011,7AN241,P4032,,982000172933900,,3,ANANAR,82,1,
5027,3/18/2011,7AN243,S6088,,982000172933836,,3,ANANANHH,76,1,
20526,3/19/2011,UNKNAR,S6165,,982000172933723,,3,ARLOANHH,62,1,
5028,3/19/2011,7AN243,M2009,,982000172933878,,2,ANANHH,82,1,
5029,3/19/2011,7AN243,S6136,,982000172933823,,3,ANARAN,90,1,
5030,3/19/2011,7AN221,S6071,,982000172933832,,3,AN,92,1,
20527,3/19/2011,UNKNAR,S6273,,982000172933769,,3,ARLOANAN,78,1,
20528,3/19/2011,UNKNAR,S6122,,982000172933718,,2,ARLOARHH,62,1,
20529,3/19/2011,UNKNAR,U8285,,982000172933749,,3,ARLOANHH,68,1,
20530,3/20/2011,UNKNLO,W9157,,982000172933782,,2,LOARLOAN,60,1,
5031,3/20/2011,UNKNLO,W9165,,982000172933789,,2,LOARANHP,58,1,
5032,3/20/2011,UNKNLO,W9137,,982000172933802,,2,LOARAN,58,1,
20531,3/20/2011,V131,U8302,,982000172933726,,2,ARLOANAN,61,1,
5033,3/20/2011,UNKNAR,W9274,,982000172933919,,2,ARGV,90,2,
5034,3/20/2011,7AN222,S6154,,982000172933894,,3,ANARANHH,93,1,
5035,3/20/2011,7AN243,M2108,,982000172933815,,2,ANANHH,90,1,
5036,3/20/2011,7AN243,S6206,,982000172933826,,2,ANARHH,80,1,
5037,3/21/2011,UNKNLO,W9017,,982000172933787,,3,LOANHH,68,1,
5038,3/21/2011,UNKNAR,U8123,,982000172933867,,2,ARARHHAN,98,1,
5039,3/21/2011,7AN222,S6011,,982000172933871,,2,AN,88,1,
5040,3/21/2011,7AN207,T7150,,,,3,ANARANHH,78,1,
5041,3/21/2011,7AN243,R5096,,982000172933881,,3,ANANHPAN,92,1,
5042,3/22/2011,UNKNAR,W9260,,982000172933920,,2,ARGV,90,1,
20532,3/22/2011,UNKNLO,W9207,,982000172933791,,2,LOARLOAN,54,1,
20533,3/22/2011,V131,U8043,,982000172933784,,2,ARLOARAN,52,1,
5043,3/22/2011,7AN241,S6097,,982000172933888,,2,ANANHHAN,82,1,
5044,3/22/2011,7AN207,N3434,,982000172933852,,2,ANHH,82,1,
5045,3/22/2011,7AN241,R5010,,982000172933899,,3,ANARAN,80,1,
5046,3/22/2011,7AN207,R5001,,982000172933874,,2,ANARHH,74,1,
5047,3/23/2011,7AN207,M2236,,982000172933831,,2,ANHHAN,80,1,
5048,3/24/2011,7AN243,L1147,,982000172933828,,3,ANANANHH,98,1,
5049,3/24/2011,7AN241,T7084,,982000172933809,,2,ANARAN,100,1,
5050,3/24/2011,7AN241,K0043,,982000172933883,,2,ANANMX,90,1,
5051,3/24/2011,7AN241,K0028,,982000172933857,,3,ANAR,88,1,
5052,3/24/2011,7AN243,S6129,,982000172933825,,3,ANANHHAN,100,1,
5053,3/24/2011,7AN222,R5034,,982000172933865,,3,ANANAR,80,1,
5054,3/24/2011,UNKNLO,W9177,,982000172933805,,3,LOARARHH,48,1,
5055,3/24/2011,UNKNLO,W9024,,982000172933793,,2,LOANHHHH,54,1,
5056,3/24/2011,UNKNAR,W9263,,982000172933906,,2,ARGV,80,1,
20534,3/24/2011,UNKNAR,N3326,,982000172933764,,3,ARANARHH,74,1,
20535,3/25/2011,W12,R5282,,982000172933762,,2,ARLOANHH,84,1,
5057,3/25/2011,7AN222,S6107,,982000172933877,,3,ANARHH,90,1,
5058,3/25/2011,7AN243,L1296,,982000172933834,,2,ANARAN,72,1,
5059,3/25/2011,7AN241,R5115,,982000172933833,,2,ANANARMX,84,1,
5060,3/25/2011,7AN241,S6026,,982000172933856,,3,ANANARAN,106,1,
5061,3/25/2011,7AN241,M2099,,982000172933893,,2,AN,108,1,
5062,3/25/2011,7AN207,K0152,,982000172933885,,3,ANAR,80,1,
5063,3/26/2011,7AN243,S6018,,982000172933816,,3,ANANARHP,86,1,
5064,3/26/2011,7AN222,K0171,,982000172933822,,3,AN,100,1,
5065,3/26/2011,7AN243,M2023,,982000172933896,,2,AN,122,1,
5066,3/26/2011,7AN241,S6069,,982000172933897,,2,ANANHHAN,92,1,
20536,3/26/2011,UNKNLO,W9077,,982000172933734,,3,LOARLOAN,70,1,
5067,3/26/2011,UNKNAR,W9275,,982000172933909,,2,ARGV,98,1,
5068,3/27/2011,7AN241,S6006,,982000172933876,,3,ANANANHH,110,1,
5069,3/27/2011,UNKNAR,U8293,,982000172933821,,2,ARARANHH,82,1,
5070,3/27/2011,T7131,T7066,,982000172933864,,3,LOHHARHH,90,1,
5071,3/27/2011,7AN241,L1152,,982000172933866,,3,ANARHPAN,96,1,
5072,3/28/2011,W9239,G7120,,982000172933895,,3,ARAN,110,1,
5073,3/28/2011,UNKNSH,T7293,,982000172933861,,2,SHARANAN,100,1,
5074,3/28/2011,S13,S6091,,982000172933818,,3,ARANHHAN,102,1,
5075,3/28/2011,7AN241,R5018,,982000172933817,,2,ANARHH,100,1,
5076,3/28/2011,7AN243,L1308,,982000172933811,,3,ANARAN,86,1,
20537,3/29/2011,UNKNAR,U8082,,982000172933772,,2,ARLOANHH,78,1,
5077,3/29/2011,UNKNLO,W9138,,982000172933800,,3,LOARANAR,66,1,
20538,3/30/2011,UNKNAR,U8012,,982000172933756,,3,ARLOARHH,68,1,
5078,3/30/2011,UNKNSH,S6057,,982000172933869,,3,SHANHHAN,114,1,
5079,3/30/2011,UNKNAR,U8151,,982000172933890,,3,ARARANAN,90,1,
20539,3/31/2011,UNKNAR,S6135,,982000172933744,,3,ARLOANHH,68,1,
5080,3/31/2011,U8502,U8380,,982000172933928,,2,SHGV,98,1,
5081,4/1/2011,U8502,U8378,,982000172933931,,2,SHGV,78,1,
5082,4/1/2011,U8502,U8377,,982000172933902,,2,SHGV,94,1,
20540,4/1/2011,UNKNAR,R5099,,982000172933774,,2,ARLOHH,70,1,
5083,4/1/2011,UNKNAR,U8232,,982000172933873,,2,AR,98,1,
5084,4/1/2011,W9239,P4067,,982000172933891,,2,ARANAR,90,1,
5085,4/1/2011,U8502,U8386,,982000172933905,,2,SHGV,98,1,
20541,4/2/2011,W12,U8163,,982000172933741,,2,ARARLOLO,78,1,
5086,4/2/2011,UNKNAR,U8072,,982000172933855,,2,ARARANHP,72,1,
5087,4/3/2011,U8502,U8388,,982000172933918,,3,SHGV,94,1,
20542,4/3/2011,UNKNAR,S6197,,982000172933752,,3,ARLOANHH,70,1,
5088,4/3/2011,T7131,U8214,,982000172933819,,2,LOHHARHH,74,1,
5089,4/3/2011,UNKNAR,U8048,,982000172933830,,2,ARARANAN,92,1,
5090,4/3/2011,UNKNSH,P4123,,982000172933859,,2,SHANANHH,98,1,
5091,4/4/2011,U8502,U8381,,982000172933911,,3,SHGV,66,1,
20543,4/4/2011,750S,S6266,,982000172933755,,3,LOLOANAN,82,1,
20544,4/4/2011,UNKNLO,W9060,,,,3,LOARLOAN,70,1,
5092,4/4/2011,UNKNAR,U8206,,982000172933879,,2,ARARARHH,78,1,
5093,4/4/2011,UNKNAR,W9268,,982000172933926,,3,ARGV,80,1,
5094,4/4/2011,U8502,U8376,,982000172933923,,3,SHGV,102,1,
20545,4/4/2011,750S,S6244,,982000172933742,,3,LOLOANAN,64,1,
5095,4/5/2011,UNKNAR,U8279,,982000172933863,,3,ARHHAN,118,1,
5096,4/5/2011,UNKNAR,U8297,,982000172933886,,2,ARARAN,96,1,
20546,4/2/2011,W12,U8045,,982000172933747,,2,ARARLOAN,70,1,
5097,4/5/2011,U8502,U8387,,982000172933903,,3,SHGV,82,1,
20547,4/5/2011,750S,U8226,,,,3,LOLOANAR,82,1,
5098,4/6/2011,W9247,P4040,,982000172933814,,2,ARANARMX,76,1,
5099,4/6/2011,UNKNAR,U8125,,982000172933854,,2,ARARANAN,108,1,
5100,4/6/2011,W9161,P4003,,982000172933860,,3,ARAN,74,1,
20548,4/7/2011,UNKNAR,S6259,,982000172933759,,3,ARLOAN,62,1,
5101,4/8/2011,UNKNAR,U8174,,982000172933827,,2,ARARHHAN,80,1,
5102,4/8/2011,UNKNAR,U8259,,982000172933810,,3,ARARAN,82,1,
5103,4/8/2011,UNKNAR,U8218,,982000172933824,,3,ARARANAN,98,1,
5104,4/8/2011,W9239,S6049,,982000172933849,,2,ARANHHAN,100,1,
5105,4/8/2011,UNKNAR,W9264,,982000172933910,,2,ARGV,100,1,
20549,4/8/2011,UNKNLO,W9076,,982000172933790,,3,LOANLOHH,70,1,
5106,4/8/2011,W9221,S6152,,982000172933898,,2,ARARHH,92,1,
5107,4/8/2011,W9221,P4006,,982000172933872,,2,ARANHH,92,1,
20550,4/9/2011,UNKNAR,S6248,,982000172933745,,3,ARLOANHH,78,1,
5108,4/9/2011,T7131,P4129,,982000172933901,,3,LOHHARHH,84,1,
5109,4/9/2011,W9247,S6131,,982000172933845,,2,ARARANHH,96,1,
5110,4/10/2011,U8502,U8384,,982000172933915,,2,SHGV,86,1,
5111,4/10/2011,UNKNAR,W9278,,982000172933904,,2,ARGV,104,1,
5112,4/10/2011,UNKNAR,U8251,,,,3,ARARARAR,88,1,
5113,4/10/2011,T7131,U8185,,982000172933851,,2,LOHHARHH,96,1,
5114,4/10/2011,UNKNAR,U8096,,982000172933850,,2,ARARHHHH,90,1,
20551,4/11/2011,UNKNAR,U8278,,,,2,ARARLOAN,56,1,
5115,4/11/2011,U8502,U8390,,982000172933913,,3,SHGV,102,1,
5116,4/11/2011,U8502,U8385,,982000172933925,,3,SHGV,98,1,
5117,4/11/2011,UNKNAR,U8186,,982000172933842,,2,ARARHHAN,88,1,
5118,4/11/2011,UNKNLO,W9203,,,,2,LOARAN,62,1,
20552,4/13/2011,M398,P4082,,982000172933738,,1,LOLOANGV,74,1,
5119,4/13/2011,UNKNSH,P4042,,982000172933844,,2,SHAN,86,1,
5120,4/13/2011,UNKNSH,R5031,,982000172933835,,2,SHANHHAN,110,1,
5121,4/14/2011,U8502,U8379,,982000172933930,,3,SHGV,90,1,
5122,4/14/2011,U8502,U8382,,982000172933917,,3,SHGV,110,1,
5123,4/14/2011,UNKNSH,R5257,,982000172933837,,2,SHANAR,110,1,
5124,4/14/2011,UNKNAR,U8076,,982000172933862,,3,ARARANHH,98,1,
5125,4/14/2011,T7131,T7200,,982000172933841,,2,LOHHARHH,90,1,
5126,4/14/2011,W9245,P4002,,982000172933887,,3,ARANANAN,87,1,
5127,4/15/2011,UNKNLO,W9083,,982000172933785,,2,LOANANHH,76,1,
5128,4/15/2011,W9247,K0042,,982000172933884,,3,AR,71,1,
20553,4/16/2011,UNKNLO,W9148,,982000172933795,,3,LOARLOAN,65,1,
5129,4/16/2011,W9247,R5013,,982000172933839,,2,ARARAN,88,1,
5130,4/16/2011,W9245,N3151,,982000172933838,,2,ARAN,94,1,
5131,4/16/2011,W9221,R5052,,982000172933843,,2,ARANHHAN,104,1,
5132,4/16/2011,UNKNSH,P4116,,982000172933820,,3,SHANHH,92,1,
5133,4/16/2011,UNKNAR,U8212,,982000172933840,,2,ARARANHH,102,1,
5134,4/16/2011,UNKNSH,R5041,,982000172933829,,3,SHAN,123,1,
5135,4/17/2011,UNKNSH,S6065,,982000172933880,,3,SHAN,86,1,
5136,4/17/2011,UNKNSH,S6087,,982000172933870,,3,SHANANHH,108,1,
5137,4/17/2011,T7131,P4088,,982000172933882,,3,LOHHARHH,75,1,
20554,4/17/2011,UNKNAR,U8054,,982000172933794,,2,ARLOARAN,70,1,
5138,4/18/2011,W9221,R5029,,982000172933875,,3,ARARAN,100,1,
5139,4/19/2011,UNKNAR,U8215,,982000172933813,,3,ARARHHAN,108,1,
5140,4/19/2011,W9161,P4056,,982000172933846,,2,ARANANGV,88,1,
5141,4/20/2011,UNKNSH,S6021,,982000172933812,,3,SHANHHAN,108,1,
5142,4/23/2011,UNKNSH,T7222,,982000172933889,,3,SHARANHH,100,1,
5143,4/23/2011,W9245,P4127,,982000172933858,,3,ARANHP,90,1,
5144,4/24/2011,UNKNSH,L1124,,982000172933848,,2,SHAN,114,1,
